offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
7.844611528822055334e+03,8.000000000000000000e+02,-9.445717300050091580e+00,-9.445717300050091580e+00,-4.219478752744113444e+04,-4.219478752744113444e+04,-4.219112894139059790e+04,-2.151914904900481815e+03,-2.151914904900481815e+03,-1.875302557911373347e+00,-2.145689456768312539e+03
7.794486215538846409e+03,8.000000000000000000e+02,-9.445319195670890622e+00,-9.445319195670890622e+00,-4.219478736714212573e+04,-4.219478736714212573e+04,-4.219112943076320516e+04,-2.151913284298014332e+03,-2.151913284298014332e+03,-1.876212560553854658e+00,-2.145692415404664644e+03
7.744360902255639303e+03,8.000000000000000000e+02,-9.444913426361381426e+00,-9.444913426361381426e+00,-4.219478720318462001e+04,-4.219478720318462001e+04,-4.219112992814098106e+04,-2.151911618400845327e+03,-2.151911618400845327e+03,-1.877142691008732989e+00,-2.145695459144334109e+03
7.694235588972430378e+03,8.000000000000000000e+02,-9.444499794692092109e+00,-9.444499794692092109e+00,-4.219478703546096222e+04,-4.219478703546096222e+04,-4.219113043372335233e+04,-2.151909905489657831e+03,-2.151909905489657831e+03,-1.878093582250566440e+00,-2.145698591203886281e+03
7.644110275689223272e+03,8.000000000000000000e+02,-9.444078096892553731e+00,-9.444078096892553731e+00,-4.219478686385929905e+04,-4.219478686385929905e+04,-4.219113094771694887e+04,-2.151908143763213047e+03,-2.151908143763213047e+03,-1.879065893780253127e+00,-2.145701814950532935e+03
7.593984962406016166e+03,8.000000000000000000e+02,-9.443648122593003791e+00,-9.443648122593003791e+00,-4.219478668826402281e+04,-4.219478668826402281e+04,-4.219113147033573478e+04,-2.151906331333707385e+03,-2.151906331333707385e+03,-1.880060312963323987e+00,-2.145705133910590121e+03
7.543859649122807241e+03,8.000000000000000000e+02,-9.443209654489692184e+00,-9.443209654489692184e+00,-4.219478650855562591e+04,-4.219478650855562591e+04,-4.219113200180104468e+04,-2.151904466221806615e+03,-2.151904466221806615e+03,-1.881077556634231929e+00,-2.145708551778424862e+03
7.493734335839599225e+03,8.000000000000000000e+02,-9.442762468130240450e+00,-9.442762468130240450e+00,-4.219478632460997324e+04,-4.219478632460997324e+04,-4.219113254234263150e+04,-2.151902546351308956e+03,-2.151902546351308956e+03,-1.882118372636331527e+00,-2.145712072426041686e+03
7.443609022556391210e+03,8.000000000000000000e+02,-9.442306331668078201e+00,-9.442306331668078201e+00,-4.219478613629851316e+04,-4.219478613629851316e+04,-4.219113309219792427e+04,-2.151900569543501661e+03,-2.151900569543501661e+03,-1.883183541518487880e+00,-2.145715699913282151e+03
7.393483709273183194e+03,8.000000000000000000e+02,-9.441841005434980616e+00,-9.441841005434980616e+00,-4.219478594348797924e+04,-4.219478594348797924e+04,-4.219113365161378897e+04,-2.151898533511125606e+03,-2.151898533511125606e+03,-1.884273878378587286e+00,-2.145719438498692398e+03
7.343358395989975179e+03,8.000000000000000000e+02,-9.441366241899231682e+00,-9.441366241899231682e+00,-4.219478574604043388e+04,-4.219478574604043388e+04,-4.219113422084571357e+04,-2.151896435851888782e+03,-2.151896435851888782e+03,-1.885390234782198249e+00,-2.145723292651156953e+03
7.293233082706767163e+03,8.000000000000000000e+02,-9.440881784927114495e+00,-9.440881784927114495e+00,-4.219478554381245340e+04,-4.219478554381245340e+04,-4.219113480015897949e+04,-2.151894274041576864e+03,-2.151894274041576864e+03,-1.886533500822499709e+00,-2.145727267062281953e+03
7.243107769423559148e+03,8.000000000000000000e+02,-9.440387369850213872e+00,-9.440387369850213872e+00,-4.219478533665581926e+04,-4.219478533665581926e+04,-4.219113538982855971e+04,-2.151892045426602181e+03,-2.151892045426602181e+03,-1.887704607348744679e+00,-2.145731366659670130e+03
7.192982456140351132e+03,8.000000000000000000e+02,-9.439882722881520749e+00,-9.439882722881520749e+00,-4.219478512441619387e+04,-4.219478512441619387e+04,-4.219113599014002830e+04,-2.151889747216226169e+03,-2.151889747216226169e+03,-1.888904528338909872e+00,-2.145735596621077093e+03
7.142857142857143117e+03,8.000000000000000000e+02,-9.439367560729806428e+00,-9.439367560729806428e+00,-4.219478490693396452e+04,-4.219478490693396452e+04,-4.219113660138970590e+04,-2.151887376473933728e+03,-2.151887376473933728e+03,-1.890134283434893980e+00,-2.145739962389577613e+03
7.092731829573935102e+03,8.000000000000000000e+02,-9.438841590408628690e+00,-9.438841590408628690e+00,-4.219478468404320301e+04,-4.219478468404320301e+04,-4.219113722388550377e+04,-2.151884930108471508e+03,-2.151884930108471508e+03,-1.891394940576422545e+00,-2.145744469689791458e+03
7.042606516290726177e+03,8.000000000000000000e+02,-9.438304508574219653e+00,-9.438304508574219653e+00,-4.219478445557181840e+04,-4.219478445557181840e+04,-4.219113785794694559e+04,-2.151882404864041291e+03,-2.151882404864041291e+03,-1.892687619054808978e+00,-2.145749124545269751e+03
6.992481203007519071e+03,8.000000000000000000e+02,-9.437756001254456351e+00,-9.437756001254456351e+00,-4.219478422134101129e+04,-4.219478422134101129e+04,-4.219113850390633161e+04,-2.151879797309907644e+03,-2.151879797309907644e+03,-1.894013492472584437e+00,-2.145753933297109597e+03
6.942355889724311965e+03,8.000000000000000000e+02,-9.437195743317715824e+00,-9.437195743317715824e+00,-4.219478398116509197e+04,-4.219478398116509197e+04,-4.219113916210857860e+04,-2.151877103829166117e+03,-2.151877103829166117e+03,-1.895373792228774112e+00,-2.145758902623947051e+03
6.892230576441103040e+03,8.000000000000000000e+02,-9.436623398119991180e+00,-9.436623398119991180e+00,-4.219478373485153134e+04,-4.219478373485153134e+04,-4.219113983291277691e+04,-2.151874320606719266e+03,-2.151874320606719266e+03,-1.896769811006919770e+00,-2.145764039563372990e+03
6.842105263157895934e+03,8.000000000000000000e+02,-9.436038616815494606e+00,-9.436038616815494606e+00,-4.219478348220000044e+04,-4.219478348220000044e+04,-4.219114051669206674e+04,-2.151871443616267243e+03,-2.151871443616267243e+03,-1.898202906726024874e+00,-2.145769351534961061e+03
6.791979949874687009e+03,8.000000000000000000e+02,-9.435441038029239280e+00,-9.435441038029239280e+00,-4.219478322300247964e+04,-4.219478322300247964e+04,-4.219114121383454039e+04,-2.151868468606507122e+03,-2.151868468606507122e+03,-1.899674506647300865e+00,-2.145774846364980021e+03
6.741854636591478993e+03,8.000000000000000000e+02,-9.434830287129443604e+00,-9.434830287129443604e+00,-4.219478295704237098e+04,-4.219478295704237098e+04,-4.219114192474404263e+04,-2.151865391086036652e+03,-2.151865391086036652e+03,-1.901186111895844411e+00,-2.145780532312989180e+03
6.691729323308270978e+03,8.000000000000000000e+02,-9.434205975783697795e+00,-9.434205975783697795e+00,-4.219478268409510201e+04,-4.219478268409510201e+04,-4.219114264984094189e+04,-2.151862206307256201e+03,-2.151862206307256201e+03,-1.902739302247782094e+00,-2.145786418100424726e+03
6.641604010025062962e+03,8.000000000000000000e+02,-9.433567701325955568e+00,-9.433567701325955568e+00,-4.219478240392691077e+04,-4.219478240392691077e+04,-4.219114338956277788e+04,-2.151858909249009230e+03,-2.151858909249009230e+03,-1.904335741390440928e+00,-2.145792512941385212e+03
6.591478696741854947e+03,8.000000000000000000e+02,-9.432915046068956144e+00,-9.432915046068956144e+00,-4.219478211629432917e+04,-4.219478211629432917e+04,-4.219114414436536026e+04,-2.151855494597753932e+03,-2.151855494597753932e+03,-1.905977182509174250e+00,-2.145798826575796284e+03
6.541353383458646931e+03,8.000000000000000000e+02,-9.432247576631198172e+00,-9.432247576631198172e+00,-4.219478182094456861e+04,-4.219478182094456861e+04,-4.219114491472324153e+04,-2.151851956727372453e+03,-2.151851956727372453e+03,-1.907665474418074769e+00,-2.145805369305159275e+03
